Loading Deephyper
--------------
2021-07-21 22:43:21|2108780|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:43:31|2108780|INFO|deephyper.search.search:64] Maximizing the return value of function: deephyper.nas.run.alpha.run
2021-07-21 22:43:31|2108780|INFO|deephyper.evaluator._ray_evaluator:90] RAY Evaluator init: redis-address=
2021-07-21 22:43:39|2108780|INFO|deephyper.evaluator._ray_evaluator:113] RAY Evaluator will execute: '<function run at 0x7fe1eb3398b0>', proc_info: {'node_ip_address': '127.0.1.1', 'raylet_ip_address': '127.0.1.1', 'redis_address': '127.0.1.1:22616', 'object_store_address': '/tmp/ray/session_2021-07-21_22-43-31_100584_2108780/sockets/plasma_store', 'raylet_socket_name': '/tmp/ray/session_2021-07-21_22-43-31_100584_2108780/sockets/raylet', 'webui_url': '127.0.0.1:8266', 'session_dir': '/tmp/ray/session_2021-07-21_22-43-31_100584_2108780', 'metrics_export_port': 60621, 'node_id': '3d94e897959b357504cd9558c690e4c177046c09754f19770dcaf934'}
2021-07-21 22:43:39|2108780|INFO|deephyper.search.search:81] Options: {   'backend': 'tensorflow',
    'cache_key': 'uuid',
    'driver_num_cpus': None,
    'driver_num_gpus': None,
    'eval_timeout_minutes': 4096,
    'evaluator': 'ray',
    'max_evals': 10,
    'num_cpus_per_task': 1,
    'num_evals_per_node': 1,
    'num_gpus_per_task': None,
    'num_nodes_per_eval': 1,
    'num_ranks_per_node': 1,
    'num_threads_per_node': None,
    'num_threads_per_rank': 64,
    'problem': 'nas_problems.nas_problems.model1.problem.Problem',
    'ray_address': '',
    'ray_password': '5241590000000000',
    'run': 'deephyper.nas.run.alpha.run',
    'seed': 2019}
2021-07-21 22:43:39|2108780|INFO|deephyper.search.search:82] Created ray evaluator
2021-07-21 22:43:39|2108780|INFO|deephyper.search.search:83] Evaluator: num_workers is 256
2021-07-21 22:45:32|2108780|INFO|deephyper.search.nas.run:119] Data loaded with kwargs: {}
2021-07-21 22:45:32|2108780|INFO|deephyper.search.nas.run:191] input_shape: (1690,)
2021-07-21 22:45:32|2108780|INFO|deephyper.search.nas.run:192] output_shape: (1,)
2021-07-21 22:45:32|2108780|INFO|deephyper.evaluator.evaluate:191] Submitted new eval of OrderedDict([('create_search_space', {'func': <function create_search_space at 0x7fe1f0a263a0>, 'kwargs': {'num_layers': 3}}), ('hyperparameters', {'verbose': 0, 'batch_size': 32, 'learning_rate': 0.01, 'optimizer': 'adam', 'num_epochs': 20, 'callbacks': {'ModelCheckpoint': {'monitor': 'val_loss', 'mode': 'min', 'save_best_only': True, 'verbose': 0, 'filepath': 'model.h5', 'save_weights_only': False}, 'EarlyStopping': {'monitor': 'val_acc', 'mode': 'max', 'verbose': 0, 'patience': 5}}}), ('load_data', {'func': <function load_data at 0x7fe1f17e8e50>, 'kwargs': {}}), ('log_dir', '/lus/theta-fs0/projects/datascience/wilsonb/theta/deephyper'), ('loss', 'binary_crossentropy'), ('metrics', ['acc']), ('objective', 'val_acc__last'), ('preprocessing', {'func': <function minmaxstdscaler at 0x7fe1f0a42310>}), ('seed', 3880426568), ('arch_seq', [0.8323024001314224, 0.7889290619064494, 0.9385678954207153, 0.16059637997392429, 0.6488539744120456, 0.8325765404421139, 0.9888735139157468, 0.9322143923769549, 0.7933123406870071]), ('id', UUID('5b433570-ea75-11eb-a7a4-b9f3ebebee75'))])

Loading Deephyper
--------------
2021-07-21 22:46:32|2110898|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110901|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110766|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110732|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110699|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110806|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110702|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:32|2110716|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110889|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110851|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110891|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110781|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110681|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110752|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110773|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110895|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110839|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110685|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110848|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110887|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110660|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110827|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110777|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110909|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110899|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110855|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110723|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110764|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110722|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110846|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110840|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110763|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110709|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110631|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110733|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110850|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110729|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110794|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110797|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110860|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110622|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110765|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110664|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110678|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:32|2110673|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110696|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110799|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110739|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110672|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110812|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110786|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110680|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110888|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:32|2110704|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110658|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110689|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110747|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110742|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110748|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110671|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110873|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110835|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110762|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110648|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110630|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110725|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110718|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110710|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110758|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110905|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110847|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110741|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110903|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110844|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110841|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110771|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110877|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110787|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110776|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110845|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110695|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110669|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110627|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110842|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110768|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110667|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110911|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110715|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110625|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110849|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110833|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110858|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110711|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110645|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110871|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110874|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110788|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110876|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110795|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110735|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110706|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110726|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110647|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110824|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110820|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110815|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110837|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110761|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110662|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110814|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110894|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110852|INFO|deephyper:69]

Loading Deephyper
--------------
2021-07-21 22:46:32|2110759|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:32|2110688|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:33|2110740|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:33|2110863|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:33|2110805|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:33|2110783|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:33|2110829|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:34|2110770|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:34|2110782|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:34|2110717|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:34|2110736|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:34|2110804|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:34|2110649|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:34|2110900|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110885|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110633|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110641|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110772|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110832|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110727|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110780|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110789|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110816|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110803|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110697|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:35|2110683|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:36|2110676|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:36|2110754|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:37|2110774|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:38|2110744|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:38|2110644|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:39|2110646|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:39|2110692|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:39|2110637|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:40|2110745|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:40|2110908|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:40|2110907|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:41|2110728|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:42|2110796|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:42|2110636|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:42|2110767|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:42|2110807|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:43|2110724|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:43|2110638|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:43|2110632|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:44|2110624|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:45|2110650|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:45|2110793|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:45|2110836|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:46|2110843|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:46|2110800|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:46|2110734|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:47|2110831|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:47|2110880|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:47|2110830|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:47|2110686|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:47|2110755|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:47|2110626|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:47|2110802|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:48|2110746|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:48|2110639|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:48|2110700|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:48|2110897|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:48|2110861|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110813|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110784|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110878|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110760|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110806|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110898|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110721|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110635|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110731|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110891|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:49|2110737|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:50|2110781|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:50|2110766|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:50|2110819|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:50|2110859|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:50|2110684|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:50|2110901|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:51|2110720|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:51|2110892|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:51|2110730|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:51|2110732|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:51|2110889|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:52|2110712|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:52|2110773|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:52|2110895|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:52|2110839|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:52|2110716|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:52|2110752|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110777|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110685|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110902|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110699|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110860|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110660|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110887|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110903|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110673|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110681|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:53|2110664|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110674|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110763|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110905|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110855|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110762|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110799|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110758|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110873|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110909|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110827|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110798|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110794|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110742|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110840|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110747|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110680|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110771|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110622|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110833|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110669|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110797|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110695|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110709|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110848|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110739|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110689|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110765|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110776|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110764|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110723|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110729|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110748|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110876|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110835|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110911|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110768|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110631|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110846|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110722|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:54|2110899|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:55|2110672|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:55|2110733|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
2021-07-21 22:46:55|2110658|INFO|deephyper.search.nas.run:50] OMP_NUM_THREADS is 1
